,CreditScore,Geography,Gender,Age,Balance,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3226,551.0,S0,Female,43.0,62397.41,5.0,2.0,0.0,1.0,69147.22,0
3227,607.0,S0,Female,40.0,62397.41,4.0,1.0,1.0,1.0,77955.67,0
3228,587.0,S0,Female,47.0,62397.41,3.0,2.0,0.0,0.0,62408.93,0
3229,517.0,S0,Male,39.0,62397.41,5.0,2.0,0.0,1.0,90951.26,0
3230,542.0,S1,Male,57.0,122284.15,6.0,2.0,1.0,1.0,130028.76,0
3231,666.0,S1,Male,45.0,151209.35,6.0,2.0,1.0,1.0,102042.41,0
3232,533.0,S0,Male,39.0,104181.33,5.0,1.0,1.0,0.0,137364.39,0
3233,670.0,S0,Male,47.0,62397.41,4.0,2.0,1.0,1.0,80902.02,0
3234,579.0,S1,Male,36.0,127611.08,5.0,1.0,1.0,0.0,103934.16,0
3235,611.0,S1,Female,44.0,132916.45,2.0,1.0,1.0,0.0,125754.39,1
3236,558.0,S0,Male,41.0,105275.71,5.0,1.0,0.0,1.0,124103.16,0
3237,641.0,S0,Female,40.0,113906.02,5.0,1.0,1.0,1.0,80456.24,0
3238,620.0,S1,Male,42.0,107479.72,3.0,2.0,1.0,1.0,139587.72,0
3239,704.0,S2,Male,28.0,62397.41,3.0,2.0,0.0,0.0,75166.27,0
3240,663.0,S2,Male,57.0,109105.19,4.0,1.0,0.0,1.0,93691.77,0
3241,753.0,S0,Female,40.0,103452.89,5.0,1.0,1.0,0.0,57867.22,0
3242,522.0,S1,Female,39.0,151012.83,6.0,1.0,1.0,0.0,125582.18,0
3243,647.0,S0,Female,48.0,62397.41,3.0,2.0,0.0,0.0,92399.16,0
3244,736.0,S0,Male,42.0,62397.41,3.0,2.0,1.0,0.0,124048.69,0
3245,724.0,S0,Male,37.0,141367.54,6.0,2.0,1.0,0.0,117547.29,0
3246,711.0,S1,Male,45.0,125941.27,5.0,1.0,1.0,0.0,74438.58,0
3247,593.0,S0,Male,35.0,62397.41,5.0,2.0,1.0,0.0,121942.44,0
3248,690.0,S0,Male,38.0,140169.84,5.0,2.0,1.0,1.0,130860.76,0
3249,730.0,S0,Male,38.0,124162.79,3.0,1.0,1.0,1.0,68765.3,0
3250,633.0,S2,Male,42.0,62397.41,3.0,1.0,1.0,1.0,102567.61,0
3251,554.0,S0,Male,41.0,62397.41,3.0,1.0,1.0,0.0,125787.57,0
3252,653.0,S1,Female,48.0,99820.69,2.0,1.0,0.0,1.0,60434.24,0
3253,606.0,S0,Female,59.0,128532.31,4.0,4.0,0.0,1.0,85657.81,1
3254,600.0,S0,Female,34.0,117135.95,5.0,1.0,1.0,0.0,92586.44,0
3255,504.0,S0,Male,46.0,62397.41,4.0,2.0,1.0,1.0,125122.48,0
3256,495.0,S0,Male,58.0,62397.41,5.0,2.0,1.0,1.0,127059.87,0
3257,601.0,S2,Male,32.0,145402.61,3.0,2.0,1.0,0.0,66803.43,0
3258,622.0,S2,Male,70.0,125994.65,6.0,1.0,1.0,1.0,74421.38,0
3259,639.0,S0,Male,44.0,125529.3,5.0,1.0,1.0,0.0,109378.87,0
3260,652.0,S0,Male,42.0,131823.26,2.0,1.0,0.0,1.0,106767.96,0
3261,695.0,S1,Male,34.0,128690.84,3.0,1.0,1.0,0.0,97155.71,0
3262,753.0,S0,Female,40.0,62397.41,6.0,2.0,0.0,0.0,68278.13,0
3263,753.0,S0,Male,44.0,62397.41,6.0,2.0,0.0,1.0,108171.83,0
3264,699.0,S2,Female,43.0,62397.41,5.0,2.0,1.0,0.0,65784.01,0
3265,639.0,S0,Female,42.0,99744.26,4.0,2.0,1.0,0.0,123110.59,0
3266,707.0,S0,Male,35.0,118271.13,6.0,1.0,1.0,0.0,120958.96,0
3267,724.0,S0,Female,62.0,138622.63,3.0,2.0,0.0,1.0,60461.37,0
3268,705.0,S1,Male,39.0,118471.28,5.0,1.0,1.0,1.0,108953.92,0
3269,607.0,S1,Male,39.0,140671.71,4.0,2.0,1.0,1.0,82052.19,0
3270,753.0,S2,Male,44.0,129162.82,6.0,1.0,1.0,1.0,132011.72,0
3271,709.0,S2,Female,49.0,126379.02,5.0,2.0,1.0,0.0,110492.59,0
3272,635.0,S0,Female,44.0,134554.82,5.0,1.0,1.0,1.0,138070.12,0
3273,731.0,S0,Male,40.0,62397.41,4.0,2.0,0.0,1.0,141843.81,0
3274,682.0,S0,Male,39.0,133665.36,3.0,1.0,1.0,0.0,76999.68,0
3275,693.0,S1,Male,38.0,120492.55,6.0,2.0,0.0,1.0,100713.82,0
3276,668.0,S0,Male,32.0,62397.41,3.0,1.0,0.0,1.0,109021.59,0
3277,676.0,S1,Male,47.0,121160.81,6.0,1.0,0.0,0.0,131211.81,1
3278,649.0,S0,Male,36.0,62397.41,6.0,1.0,1.0,0.0,85712.66,0
3279,498.0,S2,Male,39.0,62397.41,4.0,1.0,1.0,1.0,58681.09,0
3280,722.0,S1,Male,43.0,110272.14,4.0,1.0,1.0,0.0,63425.12,0
3281,669.0,S2,Male,33.0,62397.41,3.0,1.0,1.0,1.0,114012.15,0
3282,730.0,S1,Male,34.0,118361.83,5.0,1.0,1.0,0.0,77239.28,0
3283,492.0,S2,Male,39.0,62397.41,5.0,1.0,1.0,1.0,64421.06,0
3284,666.0,S0,Male,50.0,139972.11,4.0,2.0,1.0,1.0,73998.64,0
3285,719.0,S2,Male,36.0,62397.41,4.0,2.0,0.0,0.0,123669.71,0
3286,635.0,S0,Female,42.0,114113.26,5.0,1.0,0.0,0.0,123650.22,0
3287,707.0,S0,Male,41.0,62397.41,3.0,2.0,1.0,0.0,80236.65,0
3288,588.0,S1,Male,40.0,123368.31,6.0,2.0,1.0,1.0,69731.59,0
3289,633.0,S0,Female,41.0,136355.9,3.0,1.0,1.0,1.0,94825.28,0
3290,544.0,S2,Female,33.0,117050.3,4.0,2.0,1.0,0.0,102941.3,0
3291,676.0,S1,Male,44.0,126677.18,3.0,2.0,0.0,1.0,142334.55,0
3292,641.0,S0,Female,37.0,62397.41,6.0,2.0,0.0,0.0,75059.54,0
3293,591.0,S0,Male,52.0,132035.48,3.0,1.0,1.0,1.0,96775.02,0
3294,585.0,S0,Female,42.0,62397.41,4.0,1.0,1.0,1.0,91453.97,0
3295,565.0,S2,Male,40.0,92256.63,7.0,1.0,1.0,0.0,90133.63,0
3296,629.0,S2,Female,37.0,62397.41,5.0,2.0,1.0,1.0,59725.91,0
3297,517.0,S1,Male,32.0,140807.75,5.0,1.0,1.0,0.0,138818.12,0
3298,648.0,S0,Female,32.0,120171.52,5.0,2.0,0.0,1.0,115196.96,0
3299,622.0,S1,Male,35.0,124557.74,4.0,1.0,1.0,1.0,128235.37,0
3300,592.0,S0,Male,43.0,62397.41,7.0,2.0,1.0,1.0,129913.93,0
3301,623.0,S0,Male,48.0,132691.87,6.0,1.0,1.0,0.0,74072.02,0
3302,570.0,S2,Male,45.0,62397.41,4.0,2.0,0.0,0.0,140655.1,0
3303,719.0,S2,Male,40.0,62397.41,6.0,2.0,1.0,0.0,128531.46,0
3304,598.0,S2,Female,62.0,62397.41,4.0,1.0,1.0,1.0,87482.2,0
3305,718.0,S2,Male,60.0,62397.41,2.0,2.0,0.0,1.0,69058.68,0
3306,490.0,S0,Male,54.0,132769.71,4.0,1.0,0.0,1.0,94202.51,0
3307,667.0,S2,Male,32.0,62397.41,5.0,2.0,1.0,1.0,114525.65,0
3308,493.0,S2,Male,44.0,62397.41,6.0,2.0,1.0,1.0,92723.97,0
3309,619.0,S1,Female,51.0,116658.61,5.0,1.0,1.0,1.0,60484.81,1
3310,604.0,S0,Male,40.0,62397.41,3.0,2.0,1.0,1.0,106029.78,0
3311,564.0,S1,Male,33.0,132425.77,6.0,1.0,0.0,0.0,80616.72,0
3312,669.0,S2,Male,42.0,121192.83,5.0,2.0,0.0,1.0,89821.31,0
3313,636.0,S0,Female,55.0,124612.8,6.0,1.0,1.0,0.0,99790.46,1
3314,605.0,S0,Male,70.0,62397.41,3.0,1.0,0.0,1.0,65465.39,0
3315,589.0,S0,Female,34.0,62397.41,4.0,3.0,1.0,0.0,126814.28,0
3316,716.0,S2,Male,42.0,62397.41,5.0,2.0,1.0,1.0,108278.76,0
3317,704.0,S1,Male,38.0,101343.06,6.0,1.0,0.0,0.0,71597.65,0
3318,602.0,S0,Female,66.0,62397.41,3.0,2.0,1.0,1.0,78549.64,0
3319,568.0,S0,Male,51.0,110018.85,6.0,2.0,0.0,1.0,63298.45,0
3320,678.0,S2,Female,42.0,62397.41,4.0,1.0,0.0,0.0,59445.66,0
3321,587.0,S1,Male,47.0,152532.45,3.0,2.0,1.0,1.0,129444.14,0
3322,634.0,S0,Male,44.0,62397.41,3.0,2.0,1.0,0.0,125055.59,0
3323,528.0,S0,Male,36.0,62397.41,6.0,1.0,1.0,1.0,92198.74,0
3324,647.0,S0,Male,37.0,62397.41,3.0,2.0,1.0,1.0,82499.15,0
3325,617.0,S1,Female,37.0,128918.17,6.0,2.0,1.0,1.0,89027.18,0
3326,533.0,S1,Male,34.0,113789.6,4.0,1.0,1.0,1.0,119501.71,0
3327,583.0,S0,Female,37.0,62397.41,5.0,2.0,1.0,0.0,85637.41,0
3328,692.0,S2,Female,41.0,119161.94,6.0,1.0,0.0,1.0,61704.3,0
3329,753.0,S2,Female,32.0,62397.41,3.0,2.0,0.0,1.0,86853.58,0
3330,584.0,S0,Male,44.0,62397.41,3.0,2.0,0.0,0.0,87489.63,0
3331,649.0,S0,Male,37.0,62397.41,3.0,2.0,1.0,1.0,58854.63,0
3332,680.0,S0,Female,46.0,62397.41,5.0,2.0,1.0,0.0,85442.55,0
3333,581.0,S2,Male,30.0,120750.05,5.0,1.0,1.0,1.0,120430.72,0
3334,692.0,S2,Male,39.0,102244.94,4.0,1.0,1.0,0.0,107456.16,0
3335,641.0,S1,Female,45.0,94767.47,7.0,2.0,0.0,0.0,68572.5,0
3336,598.0,S2,Male,40.0,126485.39,2.0,1.0,1.0,1.0,123518.76,0
3337,665.0,S2,Male,53.0,62397.41,5.0,2.0,0.0,1.0,107622.45,0
3338,636.0,S2,Male,39.0,102838.34,3.0,1.0,0.0,0.0,121422.61,0
3339,565.0,S0,Female,39.0,62397.41,5.0,2.0,1.0,1.0,110245.35,0
3340,636.0,S1,Male,32.0,105163.93,5.0,1.0,1.0,1.0,87951.85,0
3341,654.0,S1,Male,49.0,122113.47,3.0,2.0,0.0,0.0,70738.78,0
3342,621.0,S2,Male,36.0,62397.41,3.0,2.0,0.0,0.0,107297.29,0
3343,625.0,S1,Male,28.0,118279.09,5.0,2.0,0.0,1.0,61792.64,0
3344,739.0,S2,Male,35.0,130132.24,6.0,1.0,1.0,0.0,91230.71,0
3345,632.0,S2,Male,55.0,62397.41,5.0,2.0,1.0,1.0,75346.43,0
3346,620.0,S0,Male,39.0,135291.04,4.0,1.0,1.0,1.0,75284.24,0
3347,679.0,S1,Male,44.0,119480.86,5.0,2.0,1.0,0.0,101443.96,0
3348,679.0,S0,Male,47.0,62397.41,5.0,2.0,1.0,0.0,121979.61,0
3349,710.0,S1,Male,66.0,134044.24,6.0,2.0,1.0,1.0,109562.95,0
3350,598.0,S2,Female,39.0,62397.41,3.0,2.0,1.0,1.0,59514.18,0
3351,657.0,S0,Female,43.0,62397.41,4.0,2.0,0.0,1.0,117985.24,0
3352,643.0,S1,Male,41.0,121049.33,3.0,1.0,0.0,0.0,139597.06,0
3353,587.0,S0,Female,36.0,99185.53,7.0,2.0,1.0,1.0,112410.36,0
3354,588.0,S2,Male,34.0,95493.29,4.0,2.0,1.0,0.0,70325.75,0
3355,649.0,S0,Female,38.0,62397.41,5.0,1.0,1.0,1.0,121533.86,0
3356,545.0,S0,Male,39.0,62397.41,5.0,2.0,0.0,1.0,124775.24,0
3357,582.0,S1,Male,39.0,98506.32,4.0,1.0,1.0,0.0,68890.99,0
3358,664.0,S0,Male,38.0,62397.41,4.0,2.0,0.0,0.0,112566.66,0
3359,564.0,S0,Female,36.0,62397.41,5.0,2.0,0.0,1.0,141062.7,0
3360,723.0,S2,Male,45.0,133741.38,4.0,1.0,1.0,1.0,62019.73,0
3361,606.0,S2,Male,48.0,108585.94,5.0,1.0,1.0,0.0,80626.03,0
3362,610.0,S2,Male,42.0,62397.41,5.0,1.0,1.0,1.0,69089.49,0
3363,616.0,S1,Male,52.0,100646.75,3.0,2.0,0.0,1.0,132815.12,0
3364,593.0,S2,Male,42.0,147791.9,5.0,1.0,1.0,1.0,112005.53,0
3365,530.0,S0,Male,42.0,62397.41,3.0,2.0,1.0,1.0,111353.99,0
3366,569.0,S2,Male,52.0,62397.41,5.0,2.0,1.0,0.0,122907.45,0
3367,512.0,S1,Male,40.0,136170.41,6.0,2.0,1.0,1.0,58994.06,0
3368,668.0,S2,Female,49.0,62397.41,6.0,2.0,1.0,0.0,135362.88,0
3369,734.0,S0,Female,36.0,103784.55,4.0,1.0,0.0,1.0,106792.4,0
3370,530.0,S2,Male,39.0,135642.26,6.0,1.0,1.0,0.0,75091.03,0
3371,595.0,S0,Female,43.0,121556.69,2.0,1.0,1.0,0.0,141607.25,0
3372,684.0,S0,Male,34.0,62397.41,6.0,2.0,1.0,1.0,78183.48,0
3373,648.0,S1,Female,39.0,123245.01,5.0,1.0,1.0,0.0,81726.49,0
3374,593.0,S0,Male,44.0,107172.86,3.0,1.0,1.0,0.0,67925.72,0
3375,647.0,S1,Female,52.0,135652.98,3.0,1.0,0.0,0.0,104129.95,1
3376,619.0,S1,Female,38.0,136185.72,3.0,2.0,1.0,1.0,134409.09,0
3377,659.0,S0,Female,49.0,62397.41,3.0,2.0,1.0,1.0,94648.41,0
3378,711.0,S0,Male,36.0,62397.41,6.0,2.0,0.0,0.0,130631.04,0
3379,581.0,S1,Male,45.0,116606.93,2.0,2.0,1.0,0.0,111696.52,0
3380,652.0,S2,Male,44.0,114040.19,5.0,1.0,0.0,1.0,140324.39,0
3381,753.0,S0,Male,37.0,62397.41,4.0,2.0,0.0,0.0,122219.58,0
3382,714.0,S0,Male,33.0,62397.41,5.0,2.0,1.0,0.0,77615.45,0
3383,733.0,S1,Male,57.0,119859.32,4.0,2.0,1.0,1.0,75713.53,0
3384,549.0,S0,Male,42.0,119347.29,5.0,1.0,0.0,1.0,70906.91,0
3385,627.0,S2,Female,42.0,62397.41,5.0,2.0,1.0,0.0,63290.7,0
3386,669.0,S0,Male,41.0,129691.21,6.0,1.0,1.0,1.0,118382.15,0
3387,541.0,S1,Male,45.0,128383.43,5.0,2.0,1.0,1.0,121114.78,0
3388,672.0,S0,Female,63.0,62397.41,5.0,3.0,1.0,1.0,92686.3,0
3389,596.0,S0,Female,37.0,62397.41,6.0,1.0,0.0,1.0,59946.86,0
3390,655.0,S0,Male,54.0,62397.41,5.0,1.0,1.0,0.0,62975.33,1
3391,641.0,S0,Female,38.0,62397.41,3.0,2.0,1.0,1.0,74787.89,0
3392,657.0,S0,Male,64.0,111505.18,4.0,1.0,1.0,1.0,83674.17,0
3393,606.0,S0,Male,35.0,62397.41,3.0,2.0,0.0,0.0,68306.32,0
3394,603.0,S0,Female,40.0,130744.07,2.0,2.0,1.0,0.0,136868.32,0
3395,588.0,S2,Male,39.0,62397.41,3.0,2.0,0.0,1.0,92003.66,0
3396,684.0,S1,Male,40.0,113535.13,5.0,1.0,0.0,0.0,93707.35,0
3397,668.0,S0,Male,39.0,119739.06,6.0,1.0,1.0,0.0,96940.03,0
3398,628.0,S0,Female,39.0,128381.29,4.0,1.0,0.0,0.0,112959.07,0
3399,635.0,S0,Female,46.0,132893.32,5.0,2.0,1.0,0.0,58684.92,0
3400,732.0,S1,Female,44.0,117183.27,6.0,1.0,1.0,1.0,91326.17,0
3401,579.0,S2,Male,47.0,62397.41,6.0,2.0,1.0,0.0,94765.93,0
3402,753.0,S0,Female,39.0,113294.72,5.0,1.0,1.0,0.0,71750.14,0
3403,600.0,S0,Male,44.0,133333.82,3.0,1.0,1.0,1.0,86322.94,0
3404,642.0,S2,Male,31.0,62397.41,7.0,2.0,1.0,0.0,132358.58,0
3405,622.0,S0,Male,47.0,62397.41,3.0,2.0,0.0,0.0,94229.46,0
3406,663.0,S1,Female,42.0,112239.76,6.0,1.0,1.0,0.0,85438.04,0
3407,593.0,S0,Female,70.0,143307.01,5.0,1.0,0.0,1.0,63400.59,0
3408,742.0,S0,Male,37.0,62397.41,3.0,2.0,1.0,0.0,117785.24,0
3409,596.0,S2,Female,46.0,62397.41,5.0,2.0,0.0,0.0,102189.01,0
3410,625.0,S0,Male,37.0,118938.24,6.0,1.0,1.0,1.0,71210.43,0
3411,578.0,S0,Male,39.0,62397.41,5.0,1.0,1.0,1.0,84355.85,0
3412,662.0,S0,Female,36.0,106817.16,7.0,1.0,1.0,0.0,95136.87,0
3413,619.0,S2,Male,49.0,62397.41,4.0,2.0,1.0,0.0,133488.05,0
3414,624.0,S0,Female,39.0,104977.88,5.0,2.0,1.0,1.0,105544.82,0
3415,639.0,S2,Male,36.0,154264.89,3.0,2.0,1.0,1.0,84593.45,0
3416,694.0,S1,Male,34.0,121493.17,5.0,2.0,0.0,1.0,94864.0,0
3417,577.0,S2,Male,37.0,125311.6,2.0,1.0,1.0,1.0,88427.39,0
3418,614.0,S0,Female,56.0,98324.69,5.0,2.0,1.0,1.0,93382.73,0
3419,626.0,S0,Male,42.0,62397.41,5.0,2.0,0.0,0.0,118037.66,0
3420,519.0,S0,Female,31.0,100755.73,3.0,1.0,1.0,1.0,140268.84,0
3421,596.0,S2,Male,41.0,105505.26,5.0,1.0,1.0,1.0,68054.37,0
3422,526.0,S0,Male,40.0,145675.92,3.0,1.0,1.0,1.0,141628.95,0
3423,738.0,S0,Female,41.0,135805.08,4.0,1.0,1.0,1.0,116291.54,0
3424,661.0,S0,Female,37.0,62397.41,6.0,1.0,1.0,1.0,131852.13,0
3425,624.0,S2,Male,42.0,141821.66,5.0,1.0,1.0,0.0,92055.85,0
3426,604.0,S1,Male,39.0,115818.83,4.0,1.0,1.0,1.0,73082.98,0
3427,698.0,S2,Female,38.0,62397.41,3.0,1.0,1.0,1.0,106189.11,0
3428,729.0,S0,Male,45.0,62397.41,7.0,2.0,1.0,1.0,59130.61,0
3429,612.0,S1,Female,37.0,113167.85,3.0,2.0,1.0,1.0,127725.09,0
3430,734.0,S0,Female,42.0,62397.41,7.0,2.0,1.0,0.0,70474.23,0
3431,622.0,S0,Female,49.0,148259.6,3.0,1.0,1.0,0.0,104466.36,1
3432,697.0,S1,Male,37.0,113564.2,4.0,1.0,0.0,0.0,61210.63,0
3433,700.0,S0,Female,32.0,62397.41,5.0,2.0,1.0,0.0,136582.45,0
3434,655.0,S0,Male,39.0,62397.41,5.0,2.0,1.0,0.0,116152.6,0
3435,613.0,S1,Female,35.0,134332.93,3.0,2.0,1.0,0.0,92236.7,0
3436,753.0,S2,Male,31.0,62397.41,3.0,2.0,1.0,1.0,61631.53,0
3437,537.0,S0,Male,39.0,161970.93,3.0,1.0,1.0,0.0,87113.37,0
3438,620.0,S0,Male,57.0,114666.95,3.0,1.0,1.0,1.0,101343.28,0
3439,620.0,S0,Female,47.0,62397.41,3.0,4.0,1.0,0.0,100442.8,1
3440,703.0,S0,Female,44.0,62397.41,6.0,2.0,0.0,1.0,86865.31,0
3441,611.0,S0,Male,57.0,138893.94,5.0,1.0,1.0,1.0,94062.79,0
3442,744.0,S0,Male,40.0,126288.91,5.0,1.0,1.0,0.0,69713.33,0
3443,613.0,S0,Female,40.0,62397.41,5.0,2.0,1.0,0.0,79231.92,0
3444,625.0,S0,Male,34.0,62397.41,2.0,1.0,0.0,0.0,77685.45,0
3445,601.0,S2,Male,48.0,62397.41,3.0,2.0,1.0,0.0,131642.64,0
3446,555.0,S0,Female,34.0,113700.4,7.0,2.0,0.0,0.0,128380.46,0
3447,507.0,S2,Male,38.0,140612.87,2.0,1.0,1.0,1.0,128334.62,0
3448,731.0,S2,Female,43.0,62397.41,5.0,1.0,1.0,1.0,93699.89,0
3449,527.0,S0,Female,35.0,62397.41,7.0,2.0,1.0,0.0,119210.72,0
3450,604.0,S0,Female,37.0,62397.41,6.0,2.0,1.0,0.0,112268.79,0
3451,624.0,S1,Female,68.0,121102.1,3.0,1.0,1.0,1.0,72017.13,0
3452,639.0,S0,Male,46.0,157403.57,6.0,2.0,1.0,1.0,81350.63,0
3453,550.0,S0,Female,30.0,135943.75,3.0,2.0,1.0,1.0,140304.59,0
3454,662.0,S0,Male,44.0,135545.35,5.0,1.0,0.0,1.0,115012.57,0
3455,706.0,S0,Male,41.0,114511.87,5.0,1.0,0.0,1.0,108061.12,0
3456,642.0,S2,Male,45.0,103404.67,4.0,1.0,1.0,0.0,137483.88,0
3457,698.0,S2,Female,44.0,62397.41,5.0,2.0,0.0,0.0,100634.7,0
3458,554.0,S1,Female,38.0,128710.91,5.0,2.0,1.0,1.0,58280.14,0
3459,617.0,S0,Male,42.0,62397.41,2.0,2.0,1.0,1.0,130465.57,0
3460,721.0,S1,Female,42.0,127261.49,4.0,1.0,1.0,0.0,124279.76,0
3461,661.0,S1,Male,40.0,110574.04,4.0,2.0,1.0,0.0,139482.99,0
3462,708.0,S0,Male,41.0,62397.41,5.0,1.0,1.0,0.0,102750.88,0
3463,714.0,S0,Female,44.0,62397.41,5.0,2.0,1.0,1.0,93268.29,0
3464,561.0,S1,Male,75.0,108759.1,6.0,1.0,1.0,1.0,136637.67,0
3465,671.0,S0,Male,51.0,107785.76,6.0,1.0,1.0,1.0,110463.52,0
3466,647.0,S2,Female,34.0,106174.45,5.0,2.0,1.0,0.0,121052.4,0
3467,606.0,S0,Female,44.0,113066.45,6.0,2.0,1.0,0.0,120120.86,0
3468,577.0,S0,Male,40.0,62397.41,4.0,1.0,1.0,0.0,125040.2,0
3469,621.0,S2,Male,32.0,62397.41,4.0,2.0,1.0,1.0,87540.08,0
3470,753.0,S0,Female,37.0,62397.41,4.0,2.0,1.0,1.0,71572.06,0
3471,673.0,S1,Female,42.0,140946.32,6.0,1.0,1.0,0.0,77053.65,0
3472,631.0,S1,Male,47.0,138502.97,3.0,1.0,0.0,1.0,106515.42,0
3473,708.0,S0,Female,53.0,62397.41,7.0,2.0,1.0,0.0,138233.79,0
3474,741.0,S1,Female,44.0,101450.84,6.0,1.0,0.0,1.0,65806.8,0
3475,544.0,S2,Male,36.0,62397.41,3.0,2.0,1.0,0.0,86879.19,0
3476,614.0,S2,Male,39.0,62397.41,5.0,2.0,0.0,0.0,90039.39,0
3477,565.0,S0,Male,40.0,131496.99,5.0,1.0,0.0,0.0,84022.65,0
3478,663.0,S0,Male,37.0,128784.16,5.0,3.0,1.0,1.0,80660.1,1
3479,726.0,S0,Male,39.0,119673.84,5.0,1.0,0.0,1.0,71165.56,0
3480,609.0,S2,Male,37.0,62397.41,3.0,2.0,1.0,0.0,142102.62,0
3481,545.0,S0,Female,37.0,131461.36,5.0,1.0,0.0,1.0,126279.65,0
3482,484.0,S0,Male,36.0,92401.65,2.0,2.0,1.0,1.0,80238.97,0
3483,556.0,S0,Female,37.0,144826.58,3.0,2.0,1.0,1.0,83429.53,0
3484,742.0,S2,Female,39.0,131852.81,5.0,2.0,0.0,1.0,119760.99,0
3485,574.0,S0,Female,39.0,97077.16,5.0,2.0,1.0,1.0,85930.15,0
3486,612.0,S1,Male,52.0,117673.6,4.0,1.0,0.0,0.0,133028.49,1
3487,524.0,S1,Male,39.0,132742.13,6.0,2.0,1.0,1.0,138184.03,0
3488,608.0,S0,Female,40.0,62397.41,3.0,2.0,1.0,1.0,58937.23,0
3489,553.0,S2,Female,61.0,62397.41,5.0,1.0,1.0,0.0,115329.25,1
3490,699.0,S2,Male,40.0,124182.66,6.0,2.0,0.0,0.0,121167.57,0
3491,649.0,S1,Male,49.0,132618.92,5.0,2.0,0.0,0.0,88558.83,0
3492,747.0,S2,Female,41.0,62397.41,5.0,2.0,1.0,0.0,117574.37,0
3493,488.0,S0,Male,41.0,107704.98,5.0,1.0,1.0,1.0,86898.22,0
3494,709.0,S1,Female,44.0,100329.31,3.0,1.0,1.0,1.0,79988.65,0
3495,667.0,S2,Male,31.0,62397.41,6.0,3.0,1.0,0.0,103099.49,0
3496,713.0,S0,Male,55.0,62397.41,5.0,2.0,1.0,1.0,60494.71,0
3497,584.0,S2,Female,42.0,129391.2,6.0,1.0,1.0,0.0,104748.79,0
3498,655.0,S0,Female,44.0,120431.48,2.0,1.0,1.0,1.0,83272.07,0
3499,674.0,S0,Male,37.0,62397.41,5.0,2.0,1.0,0.0,128200.59,0
3500,657.0,S2,Male,43.0,116197.9,2.0,1.0,1.0,1.0,100971.59,0
3501,588.0,S0,Male,33.0,101543.76,5.0,2.0,1.0,0.0,121378.91,0
3502,526.0,S0,Female,35.0,62397.41,5.0,2.0,0.0,0.0,77965.52,0
3503,584.0,S0,Female,43.0,122214.67,5.0,1.0,1.0,0.0,101454.93,0
3504,672.0,S2,Male,35.0,62397.41,5.0,2.0,1.0,0.0,119915.91,0
3505,512.0,S1,Male,45.0,126114.26,4.0,1.0,0.0,1.0,111092.21,0
3506,646.0,S2,Female,37.0,62397.41,5.0,2.0,0.0,0.0,133591.82,0
3507,566.0,S0,Male,34.0,62397.41,5.0,2.0,0.0,1.0,124046.37,0
3508,584.0,S2,Female,37.0,62397.41,6.0,2.0,1.0,0.0,136257.72,0
3509,642.0,S0,Female,37.0,62397.41,6.0,1.0,0.0,1.0,89913.27,0
3510,660.0,S1,Female,37.0,125644.47,7.0,2.0,1.0,0.0,137978.76,0
3511,551.0,S0,Female,38.0,131030.99,3.0,2.0,1.0,1.0,112471.59,0
3512,753.0,S0,Female,73.0,62397.41,3.0,2.0,1.0,1.0,82824.13,0
3513,608.0,S2,Female,43.0,62397.41,5.0,2.0,1.0,1.0,127199.0,0
3514,631.0,S0,Male,44.0,62397.41,4.0,2.0,1.0,1.0,120272.77,0
3515,699.0,S2,Male,63.0,137067.13,6.0,1.0,0.0,1.0,94578.68,0
3516,684.0,S1,Female,31.0,118459.89,7.0,2.0,0.0,0.0,102689.49,0
3517,625.0,S0,Male,44.0,140232.8,3.0,1.0,1.0,1.0,116167.4,0
3518,638.0,S0,Male,39.0,121570.29,3.0,2.0,0.0,1.0,80934.68,0
3519,592.0,S0,Female,39.0,123101.28,4.0,1.0,1.0,1.0,113481.14,0
3520,720.0,S0,Male,37.0,131386.68,3.0,2.0,1.0,0.0,84241.85,0
3521,668.0,S0,Female,43.0,139026.36,4.0,1.0,1.0,0.0,95882.75,0
3522,728.0,S0,Female,52.0,62397.41,5.0,2.0,0.0,1.0,135910.67,0
3523,615.0,S0,Male,43.0,62397.41,3.0,2.0,1.0,0.0,100172.4,0
3524,712.0,S2,Female,42.0,131098.66,3.0,1.0,1.0,0.0,141589.05,0
3525,569.0,S1,Male,54.0,114162.99,5.0,1.0,1.0,0.0,132577.98,1
3526,642.0,S0,Female,42.0,122521.6,4.0,2.0,1.0,1.0,104450.14,0
3527,753.0,S1,Male,41.0,114065.83,5.0,1.0,1.0,1.0,94627.97,0
3528,658.0,S1,Male,34.0,125501.27,5.0,1.0,1.0,0.0,102249.11,0
3529,596.0,S1,Female,36.0,128153.66,4.0,1.0,1.0,0.0,83453.02,0
3530,609.0,S0,Male,48.0,62397.41,3.0,2.0,1.0,0.0,115778.23,0
3531,690.0,S2,Male,57.0,123881.74,6.0,2.0,0.0,1.0,110379.67,0
3532,536.0,S0,Male,38.0,126653.69,4.0,1.0,1.0,0.0,85755.94,0
3533,497.0,S0,Female,50.0,62397.41,7.0,1.0,1.0,1.0,94780.57,0
3534,599.0,S1,Male,44.0,131483.97,7.0,2.0,1.0,1.0,63512.97,0
